argument_id,arguments,rater_position,response_ratings,arguer_position,argument_index,argument_position,condition
3,I would rather risk it and rely on immune system.,Anti,7,Pro,291,Against,ITT
1,I am allergic to one of the ingredients in the vaccine.,Anti,7,Pro,265,Against,ITT
1,I do not trust the people who have made the vaccine,Anti,7,Pro,277,Against,ITT
3,The vaccine may contain something that we have not been told about.,Anti,7,Pro,261,Against,ITT
2,health reasons and I can not take  it,Anti,7,Pro,272,Against,ITT
3,vaccine safety as it has not been out for long,Anti,7,Pro,273,Against,ITT
3,I believe the benefits of the vaccine do not outweigh the risks and believe that covid would be a mild disease for me.,Anti,1,Pro,267,Against,ITT
1,I do not believe in the benefit of the vaccine,Anti,1,Pro,253,Against,ITT
2,I am under the impression that vaccinations and autism are linked,Anti,4,Pro,278,Against,ITT
3,I've already had covid,Anti,4,Pro,297,Against,ITT
1,That the vaccine isn't safe,Anti,3,Pro,295,Against,ITT
1,I don't trust what's in the vaccine.,Anti,1,Pro,283,Against,ITT
2,We are unsure of any possible side effects,Anti,3,Pro,248,Against,ITT
3,I could become more ill,Anti,5,Pro,249,Against,ITT
3,I don't believe in vaccines as I believe it alters my DNA which will effect my children.,Anti,6,Pro,243,Against,ITT
1,"The vaccines were rushed into distribution, and as a result of that, they may be dangerous or ineffective.",Anti,4,Pro,259,Against,ITT
2,The Government are having to insure the vaccines,Anti,5,Pro,242,Against,ITT
1,A defunct or manipulated research paper is usually brought out on facebook to put into question the vaccines ability to stop transmitting.,Anti,5,Pro,241,Against,ITT
3,I have a weak immune system,Anti,4,Pro,279,Against,ITT
2,I don't think covid is real.,Anti,5,Pro,284,Against,ITT
3,vaccine safety as it has not been out for long,Anti,6,Pro,273,Against,ITT
1,I am allergic to one of the ingredients in the vaccine.,Anti,4,Pro,265,Against,ITT
1,government keeping track of us,Anti,3,Pro,271,Against,ITT
2,The side-effects of taking the vaccine are not worth the hassle of receiving a vaccine.,Anti,6,Pro,260,Against,ITT
2,Don't know what's in them and who created them,Anti,5,Pro,290,Against,ITT
2,I feel the vaccine has been developed too quickly and not tested rigorously enough to the sure that it is safe.,Anti,4,Pro,266,Against,ITT
3,I don't want to be injected to with something that can make me ill.,Anti,3,Pro,285,Against,ITT
1,I do not believe in the benefit of the vaccine,Anti,4,Pro,253,Against,ITT
3,I do not believe the vaccination is safe,Anti,5,Pro,255,Against,ITT
2,I am against vaccinations,Anti,4,Pro,254,Against,ITT
2,You don't know what you are having injected,Anti,2,Pro,296,Against,ITT
3,I would rather risk it and rely on immune system.,Anti,5,Pro,291,Against,ITT
1,They haven't had enough time to create the vaccine,Anti,4,Pro,247,Against,ITT
2,health reasons and I can not take  it,Anti,4,Pro,272,Against,ITT
3,The vaccine may contain something that we have not been told about.,Anti,4,Pro,261,Against,ITT
1,I do not trust the people who have made the vaccine,Anti,4,Pro,277,Against,ITT
1,Unsafe and could cause side effects,Anti,4,Pro,289,Against,ITT
3,I believe the benefits of the vaccine do not outweigh the risks and believe that covid would be a mild disease for me.,Anti,2,Pro,267,Against,ITT
1,Unsafe and could cause side effects,Anti,7,Pro,289,Against,ITT
1,A defunct or manipulated research paper is usually brought out on facebook to put into question the vaccines ability to stop transmitting.,Anti,7,Pro,241,Against,ITT
2,We are unsure of any possible side effects,Anti,4,Pro,248,Against,ITT
1,I do not believe in the benefit of the vaccine,Anti,7,Pro,253,Against,ITT
1,I am allergic to one of the ingredients in the vaccine.,Anti,4,Pro,265,Against,ITT
3,I've already had covid,Anti,6,Pro,297,Against,ITT
2,I am under the impression that vaccinations and autism are linked,Anti,4,Pro,278,Against,ITT
3,I have a weak immune system,Anti,6,Pro,279,Against,ITT
2,Don't know what's in them and who created them,Anti,7,Pro,290,Against,ITT
3,I don't want to be injected to with something that can make me ill.,Anti,7,Pro,285,Against,ITT
3,The vaccine may contain something that we have not been told about.,Anti,7,Pro,261,Against,ITT
2,health reasons and I can not take  it,Anti,5,Pro,272,Against,ITT
3,vaccine safety as it has not been out for long,Anti,7,Pro,273,Against,ITT
2,You don't know what you are having injected,Anti,7,Pro,296,Against,ITT
2,I am against vaccinations,Anti,6,Pro,254,Against,ITT
3,I do not believe the vaccination is safe,Anti,7,Pro,255,Against,ITT
1,That the vaccine isn't safe,Anti,7,Pro,295,Against,ITT
1,"The vaccines were rushed into distribution, and as a result of that, they may be dangerous or ineffective.",Anti,7,Pro,259,Against,ITT
3,I believe the benefits of the vaccine do not outweigh the risks and believe that covid would be a mild disease for me.,Anti,7,Pro,267,Against,ITT
2,I don't think covid is real.,Anti,3,Pro,284,Against,ITT
3,I could become more ill,Anti,7,Pro,249,Against,ITT
3,I would rather risk it and rely on immune system.,Anti,7,Pro,291,Against,ITT
2,The Government are having to insure the vaccines,Anti,5,Pro,242,Against,ITT
2,The side-effects of taking the vaccine are not worth the hassle of receiving a vaccine.,Anti,7,Pro,260,Against,ITT
3,I don't believe in vaccines as I believe it alters my DNA which will effect my children.,Anti,7,Pro,243,Against,ITT
1,I do not trust the people who have made the vaccine,Anti,7,Pro,277,Against,ITT
2,I feel the vaccine has been developed too quickly and not tested rigorously enough to the sure that it is safe.,Anti,7,Pro,266,Against,ITT
1,government keeping track of us,Anti,3,Pro,271,Against,ITT
1,I don't trust what's in the vaccine.,Anti,7,Pro,283,Against,ITT
1,They haven't had enough time to create the vaccine,Anti,7,Pro,247,Against,ITT
3,the body needs to deal with this natural.,Anti,3,Pro,405,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,5,Pro,386,Against,ITT
1,The government are putting a chip inside us,Anti,2,Pro,361,Against,ITT
1,The vaccine is a tracking device,Anti,1,Pro,397,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,5,Pro,416,Against,ITT
2,I have a phobia of needles,Anti,7,Pro,368,Against,ITT
1,I just don't want one,Anti,6,Pro,403,Against,ITT
3,I think it's a scam,Anti,6,Pro,363,Against,ITT
2,Don't want foreign bodies in me,Anti,5,Pro,362,Against,ITT
2,The development has been rushed,Anti,7,Pro,398,Against,ITT
3,I don't believe in vaccinations,Anti,2,Pro,375,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,6,Pro,409,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,1,Pro,392,Against,ITT
2,i dont trust there ......,Anti,5,Pro,404,Against,ITT
3,The vaccine is dangerous,Anti,4,Pro,399,Against,ITT
3,I don't believe in COVID-19,Anti,3,Pro,411,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,1,Pro,393,Against,ITT
1,It's harmful to the human body,Anti,5,Pro,379,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,6,Pro,385,Against,ITT
1,I've read something on social media which has told me not to,Anti,2,Pro,367,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,1,Pro,417,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,1,Pro,391,Against,ITT
3,I believe it's a conspiracy,Anti,1,Pro,387,Against,ITT
2,It won't work and cause damage to our insides,Anti,6,Pro,380,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,5,Pro,415,Against,ITT
1,I don't know enough about it,Anti,7,Pro,373,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,2,Pro,410,Against,ITT
2,I am worried about long term effects,Anti,7,Pro,374,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,2,Pro,381,Against,ITT
3,I have been told by a medical professional not to have one,Anti,6,Pro,369,Against,ITT
1,It's harmful to the human body,Anti,5,Pro,379,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,2,Pro,392,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,5,Pro,417,Against,ITT
1,I've read something on social media which has told me not to,Anti,5,Pro,367,Against,ITT
1,The government are putting a chip inside us,Anti,1,Pro,361,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,1,Pro,381,Against,ITT
3,The vaccine is dangerous,Anti,5,Pro,399,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,5,Pro,409,Against,ITT
1,I just don't want one,Anti,6,Pro,403,Against,ITT
2,I have a phobia of needles,Anti,1,Pro,368,Against,ITT
3,I have been told by a medical professional not to have one,Anti,3,Pro,369,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,6,Pro,385,Against,ITT
2,I am worried about long term effects,Anti,6,Pro,374,Against,ITT
2,Don't want foreign bodies in me,Anti,6,Pro,362,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,7,Pro,416,Against,ITT
1,The vaccine is a tracking device,Anti,2,Pro,397,Against,ITT
3,the body needs to deal with this natural.,Anti,6,Pro,405,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,6,Pro,386,Against,ITT
2,i dont trust there ......,Anti,4,Pro,404,Against,ITT
2,It won't work and cause damage to our insides,Anti,3,Pro,380,Against,ITT
3,I don't believe in vaccinations,Anti,5,Pro,375,Against,ITT
1,I don't know enough about it,Anti,2,Pro,373,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,4,Pro,393,Against,ITT
3,I don't believe in COVID-19,Anti,2,Pro,411,Against,ITT
2,The development has been rushed,Anti,5,Pro,398,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,4,Pro,391,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,5,Pro,415,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,5,Pro,410,Against,ITT
3,I think it's a scam,Anti,3,Pro,363,Against,ITT
3,I believe it's a conspiracy,Anti,2,Pro,387,Against,ITT
2,I am worried about long term effects,Anti,6,Pro,374,Against,ITT
2,Don't want foreign bodies in me,Anti,6,Pro,362,Against,ITT
1,The government are putting a chip inside us,Anti,4,Pro,361,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,6,Pro,416,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,5,Pro,415,Against,ITT
3,I have been told by a medical professional not to have one,Anti,5,Pro,369,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,4,Pro,381,Against,ITT
2,It won't work and cause damage to our insides,Anti,4,Pro,380,Against,ITT
1,I don't know enough about it,Anti,6,Pro,373,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,6,Pro,409,Against,ITT
1,I've read something on social media which has told me not to,Anti,4,Pro,367,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,2,Pro,392,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,2,Pro,391,Against,ITT
1,It's harmful to the human body,Anti,5,Pro,379,Against,ITT
3,I think it's a scam,Anti,4,Pro,363,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,3,Pro,393,Against,ITT
2,The development has been rushed,Anti,6,Pro,398,Against,ITT
1,I just don't want one,Anti,7,Pro,403,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,3,Pro,417,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,4,Pro,410,Against,ITT
2,i dont trust there ......,Anti,4,Pro,404,Against,ITT
3,The vaccine is dangerous,Anti,6,Pro,399,Against,ITT
1,The vaccine is a tracking device,Anti,4,Pro,397,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,6,Pro,385,Against,ITT
2,I have a phobia of needles,Anti,4,Pro,368,Against,ITT
3,the body needs to deal with this natural.,Anti,6,Pro,405,Against,ITT
3,I don't believe in COVID-19,Anti,4,Pro,411,Against,ITT
3,I don't believe in vaccinations,Anti,5,Pro,375,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,2,Pro,386,Against,ITT
3,I believe it's a conspiracy,Anti,4,Pro,387,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,4,Pro,416,Against,ITT
2,i dont trust there ......,Anti,5,Pro,404,Against,ITT
1,The vaccine is a tracking device,Anti,2,Pro,397,Against,ITT
3,I have been told by a medical professional not to have one,Anti,6,Pro,369,Against,ITT
2,I have a phobia of needles,Anti,5,Pro,368,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,4,Pro,393,Against,ITT
3,the body needs to deal with this natural.,Anti,6,Pro,405,Against,ITT
3,I don't believe in vaccinations,Anti,4,Pro,375,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,5,Pro,415,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,2,Pro,391,Against,ITT
2,The development has been rushed,Anti,6,Pro,398,Against,ITT
2,Don't want foreign bodies in me,Anti,5,Pro,362,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,5,Pro,381,Against,ITT
1,The government are putting a chip inside us,Anti,2,Pro,361,Against,ITT
3,I think it's a scam,Anti,4,Pro,363,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,4,Pro,410,Against,ITT
3,I believe it's a conspiracy,Anti,4,Pro,387,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,4,Pro,417,Against,ITT
1,I just don't want one,Anti,6,Pro,403,Against,ITT
1,I've read something on social media which has told me not to,Anti,4,Pro,367,Against,ITT
2,I am worried about long term effects,Anti,5,Pro,374,Against,ITT
2,It won't work and cause damage to our insides,Anti,4,Pro,380,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,5,Pro,385,Against,ITT
3,The vaccine is dangerous,Anti,4,Pro,399,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,5,Pro,409,Against,ITT
3,I don't believe in COVID-19,Anti,4,Pro,411,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,4,Pro,392,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,6,Pro,386,Against,ITT
1,I don't know enough about it,Anti,4,Pro,373,Against,ITT
1,It's harmful to the human body,Anti,4,Pro,379,Against,ITT
2,I am worried about long term effects,Anti,7,Pro,374,Against,ITT
2,It won't work and cause damage to our insides,Anti,5,Pro,380,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,7,Pro,385,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,1,Pro,381,Against,ITT
3,I believe it's a conspiracy,Anti,1,Pro,387,Against,ITT
2,The development has been rushed,Anti,7,Pro,398,Against,ITT
1,I've read something on social media which has told me not to,Anti,2,Pro,367,Against,ITT
1,I just don't want one,Anti,7,Pro,403,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,5,Pro,416,Against,ITT
3,I think it's a scam,Anti,1,Pro,363,Against,ITT
2,Don't want foreign bodies in me,Anti,5,Pro,362,Against,ITT
1,The government are putting a chip inside us,Anti,1,Pro,361,Against,ITT
2,i dont trust there ......,Anti,4,Pro,404,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,4,Pro,392,Against,ITT
3,I have been told by a medical professional not to have one,Anti,4,Pro,369,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,5,Pro,386,Against,ITT
1,It's harmful to the human body,Anti,4,Pro,379,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,1,Pro,417,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,4,Pro,410,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,5,Pro,393,Against,ITT
2,I have a phobia of needles,Anti,1,Pro,368,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,5,Pro,415,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,5,Pro,409,Against,ITT
3,I don't believe in vaccinations,Anti,4,Pro,375,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,4,Pro,391,Against,ITT
3,the body needs to deal with this natural.,Anti,1,Pro,405,Against,ITT
3,The vaccine is dangerous,Anti,4,Pro,399,Against,ITT
3,I don't believe in COVID-19,Anti,1,Pro,411,Against,ITT
1,I don't know enough about it,Anti,7,Pro,373,Against,ITT
1,The vaccine is a tracking device,Anti,1,Pro,397,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,1,Pro,393,Against,ITT
1,I've read something on social media which has told me not to,Anti,5,Pro,367,Against,ITT
3,I think it's a scam,Anti,6,Pro,363,Against,ITT
1,I don't know enough about it,Anti,3,Pro,373,Against,ITT
2,It won't work and cause damage to our insides,Anti,4,Pro,380,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,6,Pro,417,Against,ITT
2,i dont trust there ......,Anti,4,Pro,404,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,5,Pro,381,Against,ITT
3,The vaccine is dangerous,Anti,6,Pro,399,Against,ITT
2,I am worried about long term effects,Anti,6,Pro,374,Against,ITT
3,the body needs to deal with this natural.,Anti,4,Pro,405,Against,ITT
1,I just don't want one,Anti,7,Pro,403,Against,ITT
1,The government are putting a chip inside us,Anti,2,Pro,361,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,6,Pro,385,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,6,Pro,416,Against,ITT
3,I have been told by a medical professional not to have one,Anti,1,Pro,369,Against,ITT
1,The vaccine is a tracking device,Anti,5,Pro,397,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,5,Pro,415,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,1,Pro,391,Against,ITT
2,I have a phobia of needles,Anti,2,Pro,368,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,3,Pro,410,Against,ITT
1,It's harmful to the human body,Anti,6,Pro,379,Against,ITT
3,I believe it's a conspiracy,Anti,6,Pro,387,Against,ITT
3,I don't believe in COVID-19,Anti,5,Pro,411,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,4,Pro,392,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,2,Pro,386,Against,ITT
2,The development has been rushed,Anti,6,Pro,398,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,4,Pro,409,Against,ITT
3,I don't believe in vaccinations,Anti,4,Pro,375,Against,ITT
2,Don't want foreign bodies in me,Anti,7,Pro,362,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,7,Pro,409,Against,ITT
2,I have a phobia of needles,Anti,1,Pro,368,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,5,Pro,381,Against,ITT
2,The development has been rushed,Anti,7,Pro,398,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,7,Pro,386,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,7,Pro,416,Against,ITT
1,I don't know enough about it,Anti,1,Pro,373,Against,ITT
2,I am worried about long term effects,Anti,7,Pro,374,Against,ITT
1,The vaccine is a tracking device,Anti,5,Pro,397,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,4,Pro,410,Against,ITT
2,Don't want foreign bodies in me,Anti,7,Pro,362,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,7,Pro,417,Against,ITT
2,It won't work and cause damage to our insides,Anti,7,Pro,380,Against,ITT
3,the body needs to deal with this natural.,Anti,7,Pro,405,Against,ITT
2,i dont trust there ......,Anti,7,Pro,404,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,1,Pro,391,Against,ITT
1,The government are putting a chip inside us,Anti,4,Pro,361,Against,ITT
3,The vaccine is dangerous,Anti,7,Pro,399,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,1,Pro,393,Against,ITT
3,I have been told by a medical professional not to have one,Anti,4,Pro,369,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,1,Pro,392,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,7,Pro,385,Against,ITT
3,I think it's a scam,Anti,7,Pro,363,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,7,Pro,415,Against,ITT
3,I believe it's a conspiracy,Anti,4,Pro,387,Against,ITT
1,I've read something on social media which has told me not to,Anti,7,Pro,367,Against,ITT
3,I don't believe in vaccinations,Anti,7,Pro,375,Against,ITT
1,I just don't want one,Anti,7,Pro,403,Against,ITT
3,I don't believe in COVID-19,Anti,7,Pro,411,Against,ITT
1,It's harmful to the human body,Anti,7,Pro,379,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,4,Pro,391,Against,ITT
3,I think it's a scam,Anti,5,Pro,363,Against,ITT
2,I have a phobia of needles,Anti,1,Pro,368,Against,ITT
3,the body needs to deal with this natural.,Anti,4,Pro,405,Against,ITT
1,It's harmful to the human body,Anti,6,Pro,379,Against,ITT
1,I don't know enough about it,Anti,7,Pro,373,Against,ITT
3,I believe it's a conspiracy,Anti,7,Pro,387,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,7,Pro,409,Against,ITT
2,The development has been rushed,Anti,7,Pro,398,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,6,Pro,416,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,5,Pro,386,Against,ITT
3,I have been told by a medical professional not to have one,Anti,2,Pro,369,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,4,Pro,392,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,5,Pro,410,Against,ITT
1,I just don't want one,Anti,7,Pro,403,Against,ITT
2,I am worried about long term effects,Anti,7,Pro,374,Against,ITT
1,The government are putting a chip inside us,Anti,1,Pro,361,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,2,Pro,381,Against,ITT
2,It won't work and cause damage to our insides,Anti,6,Pro,380,Against,ITT
2,Don't want foreign bodies in me,Anti,7,Pro,362,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,2,Pro,393,Against,ITT
3,The vaccine is dangerous,Anti,7,Pro,399,Against,ITT
3,I don't believe in COVID-19,Anti,2,Pro,411,Against,ITT
2,i dont trust there ......,Anti,7,Pro,404,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,7,Pro,385,Against,ITT
1,I've read something on social media which has told me not to,Anti,5,Pro,367,Against,ITT
1,The vaccine is a tracking device,Anti,2,Pro,397,Against,ITT
3,I don't believe in vaccinations,Anti,5,Pro,375,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,2,Pro,417,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,7,Pro,415,Against,ITT
3,I believe it's a conspiracy,Anti,5,Pro,387,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,7,Pro,386,Against,ITT
3,I have been told by a medical professional not to have one,Anti,1,Pro,369,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,1,Pro,391,Against,ITT
3,the body needs to deal with this natural.,Anti,7,Pro,405,Against,ITT
1,The vaccine is a tracking device,Anti,4,Pro,397,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,4,Pro,410,Against,ITT
3,I think it's a scam,Anti,7,Pro,363,Against,ITT
3,I don't believe in vaccinations,Anti,7,Pro,375,Against,ITT
1,I just don't want one,Anti,7,Pro,403,Against,ITT
2,It won't work and cause damage to our insides,Anti,7,Pro,380,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,1,Pro,392,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,7,Pro,415,Against,ITT
1,I've read something on social media which has told me not to,Anti,1,Pro,367,Against,ITT
2,i dont trust there ......,Anti,7,Pro,404,Against,ITT
1,I don't know enough about it,Anti,7,Pro,373,Against,ITT
3,The vaccine is dangerous,Anti,7,Pro,399,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,1,Pro,393,Against,ITT
2,The development has been rushed,Anti,7,Pro,398,Against,ITT
2,Don't want foreign bodies in me,Anti,7,Pro,362,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,4,Pro,381,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,7,Pro,385,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,7,Pro,416,Against,ITT
3,I don't believe in COVID-19,Anti,4,Pro,411,Against,ITT
2,I am worried about long term effects,Anti,7,Pro,374,Against,ITT
1,The government are putting a chip inside us,Anti,1,Pro,361,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,4,Pro,417,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,7,Pro,409,Against,ITT
1,It's harmful to the human body,Anti,7,Pro,379,Against,ITT
2,I have a phobia of needles,Anti,1,Pro,368,Against,ITT
3,I don't believe in COVID-19,Anti,4,Pro,411,Against,ITT
1,There hasn't been enough time to develop it safely,Anti,7,Pro,385,Against,ITT
1,The government are putting a chip inside us,Anti,2,Pro,361,Against,ITT
1,I just don't want one,Anti,6,Pro,403,Against,ITT
1,It was developed too quickly so doesnât work well,Anti,4,Pro,409,Against,ITT
3,The vaccine is dangerous,Anti,4,Pro,399,Against,ITT
3,I don't believe in vaccinations,Anti,3,Pro,375,Against,ITT
1,I don't know enough about it,Anti,6,Pro,373,Against,ITT
2,I have a phobia of needles,Anti,4,Pro,368,Against,ITT
3,I think it's a scam,Anti,2,Pro,363,Against,ITT
2,I am worried about long term effects,Anti,7,Pro,374,Against,ITT
2,It's dangerous and gives you a dose of covid,Anti,4,Pro,410,Against,ITT
3,Coronavirus doesn't exist/is a conspiracy,Anti,4,Pro,417,Against,ITT
1,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,Anti,2,Pro,391,Against,ITT
3,I believe it's a conspiracy,Anti,2,Pro,387,Against,ITT
2,It won't work and cause damage to our insides,Anti,4,Pro,380,Against,ITT
1,It's harmful to the human body,Anti,4,Pro,379,Against,ITT
2,Vaccines aren't effective - there's a new flu jab every year because of mutations,Anti,4,Pro,416,Against,ITT
1,I've read something on social media which has told me not to,Anti,2,Pro,367,Against,ITT
2,i dont trust there ......,Anti,4,Pro,404,Against,ITT
3,Although it seems that the vaccine making process has been rushed it has still gone through the normal rigorous testing required to make sure its safe.,Anti,3,Pro,393,Against,ITT
2,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,Anti,4,Pro,392,Against,ITT
3,It's a government thing to track us and keep an eye on us,Anti,3,Pro,381,Against,ITT
3,the body needs to deal with this natural.,Anti,7,Pro,405,Against,ITT
2,The development has been rushed,Anti,5,Pro,398,Against,ITT
1,I don't know whats in them - how can they produce something effective so quickly,Anti,6,Pro,415,Against,ITT
2,It isn't necessary unless you're a vulnerable person,Anti,2,Pro,386,Against,ITT
2,Don't want foreign bodies in me,Anti,6,Pro,362,Against,ITT
3,I have been told by a medical professional not to have one,Anti,2,Pro,369,Against,ITT
1,The vaccine is a tracking device,Anti,2,Pro,397,Against,ITT
3,what if i have a reaction to it?,Anti,4,Pro,75,Against,ITT
2,They know people who have had bad side effects.,Anti,6,Pro,68,Against,ITT
2,The government might impact a chip in me through the needle or change my dna,Anti,2,Pro,98,Against,ITT
3,I think some people are influenced against the vaccine by family or friends who believe the above reasons,Anti,2,Pro,117,Against,ITT
1,We have no information about long term side effects,Anti,2,Pro,109,Against,ITT
